gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B cells	C2: C1q+IL18+MCs	CD56brightCD16- NK cells	CD56dimCD16+ NK cells	CD8+ Exhausted T	CD8+ GZMB+ T	CD8+ GZMK+ T	MAIT	Naive T	Plasma cells	Treg	gd T
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC050CC3A3F	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC05590EDD3	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0FCB8DFBB	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0DA063880	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC068FFC547	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0F1833AC0	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC01BE5E1F7	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC039737584	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC030087D4F	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0CC8A2F79	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0B4771D76	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0B4F620A6	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0B6D93CD4	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC027EF0F68	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0BFDE14E9	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0FD500AF3	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0A210DC1F	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0423059DF	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC09E4E673B	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0E9AA9087	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0A18569E5	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC090152EEE	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0AA500B63	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC008D5E4B2	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC076898564	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0EC720659	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC00942962B	0.003	0.006	0.003	0.002	0.004	0.004	0.003	0.002	0.004	0.002	0.003	0.003
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0EDDBD0FB	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0E453F338	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0AD2341AF	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0A5E87289	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C061DC28	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C351F7DF	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0AE4F5BAB	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC075489ADB	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC015ECCD97	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC09AE93F66	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC06F3DDF90	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0FB1817EE	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C5B4E222	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC044916391	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC06DCE672A	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0E8C3A996	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC08821B0D2	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0CC30CEC0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0D0BFC9F7	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC04FF0CDA1	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC044B5BE16	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0BCE0B954	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0755F1632	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0FAC9844A	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC08F17FB3E	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC037038602	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0519DE925	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC092A2325E	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC01633DC81	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC01539071B	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC086D7EC73	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C155763A	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0E09C8768	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0B09B811A	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0E40282DA	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC093DFA335	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0FC6454F5	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC015ED6B05	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC08885876E	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C1E494D6	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0A3722F1F	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0D3C68BD6	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0D3870098	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0C6DC4D50	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC08DBCCFF0	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0EA8ABCFD	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC00367777A	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0744E13CB	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC037A0554C	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC09DB9D20A	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC03F728659	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0E53A238E	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0549A759B	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0F9FB6DCB	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0ECDD1074	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC071163509	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC070BECDC9	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0592501EA	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0453131F6	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC00EAD4C47	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC03760D980	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC042B580A3	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC027893337	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0C739EDCE	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC04ABF0023	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0886D58EF	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0E509A5C6	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC04FA882F7	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0AB5FBF10	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC06AD39F88	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0C8B6ACF5	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0DC74CBE5	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0270AA5D9	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC079D293A2	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC073A7317A	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC01C274A51	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0FCF853DB	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC050F64BB5	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0713C9654	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC01E6BE079	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC065DB6486	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0E83A4B71	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0C841033A	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC03AF43F8B	0.001	0.003	0.054	0.012	0.198	0.02	0.192	0.072	0.068	0.004	0.007	0.186
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC00D0AFED0	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0A6F94686	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC04BCFC59C	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC09C62F412	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC06A152CC0	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC03515B178	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC01D1C56CC	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0345262E7	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC03D0A4AD2	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC046604E76	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0C8B7BCBB	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0CCB0D955	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC01A5C5096	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC084C79E20	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0D3C12C3F	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC00065C95C	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0681DB40E	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0F94B7D8F	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0D5418330	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0B3564B15	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0C287AFC3	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0E85E1FB0	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC04BD52124	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC072376C7B	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0926FDACC	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC05640277E	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0B5CEA47D	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0CCCF9A7F	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0956F4A31	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0FDD31EAB	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0BB68FB34	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0A916E0E2	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0BDD04147	0.002	0.003	0.003	0.002	0.012	0.0	0.005	0.003	0.015	0.004	0.007	0.017
